,vin,triggerType_triggerType,triggerType_context,createdDateTime,receivedDateTime,hrTotalVehicleDistance,totalEngineHours,grossCombinationVehicleWeight,snapshotData_gnssPosition_latitude,snapshotData_gnssPosition_longitude,snapshotData_gnssPosition_heading,snapshotData_gnssPosition_speed,snapshotData_gnssPosition_positionDateTime,snapshotData_wheelBasedSpeed,snapshotData_fuelType,snapshotData_fuelLevel1,snapshotData_catalystFuelLevel,snapshotData_driver1WorkingState,snapshotData_driver2WorkingState,snapshotData_ambientAirTemperature,uptimeData_engineCoolantTemperature,uptimeData_serviceBrakeAirPressureCircuit1,uptimeData_serviceBrakeAirPressureCircuit2
171,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-03-30T05:04:27.103Z,2024-03-30T05:05:53.733Z,85025010,0,31600,49.128906,4.228144,132,22.35,2024-03-30T05:04:23.000Z,83.0,Diesel,85.2,99,DRIVE,,8,88,1056,1064
172,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:08:21.919Z,2024-03-30T05:09:44.578Z,85029895,1729,31600,49.093151,4.25687,165,22.92,2024-03-30T05:07:51.000Z,85.0,Diesel,84.8,99,DRIVE,DRIVER_AVAILABLE,7,86,1152,1152
173,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:13:21.926Z,2024-03-30T05:14:45.244Z,85036995,1729,31600,49.04605,4.310609,111,22.38,2024-03-30T05:12:51.000Z,84.0,Diesel,84.8,99,DRIVE,DRIVER_AVAILABLE,8,82,1192,1192
174,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:18:21.917Z,2024-03-30T05:19:45.068Z,85041785,1729,31200,49.01385,4.32894,173,22.91,2024-03-30T05:17:51.000Z,84.0,Diesel,83.2,99,DRIVE,DRIVER_AVAILABLE,8,88,1080,1080
175,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:23:21.931Z,2024-03-30T05:24:44.690Z,85048810,1729,31200,48.96807,4.382868,156,22.97,2024-03-30T05:22:51.000Z,85.0,Diesel,83.2,99,DRIVE,DRIVER_AVAILABLE,8,88,1160,1160
176,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-03-30T05:23:50.034Z,2024-03-30T05:25:12.899Z,85050010,0,31200,48.95968,4.390322,196,22.81,2024-03-30T05:23:42.000Z,84.0,Diesel,82.8,99,DRIVE,,8,85,1136,1136
177,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:28:22.260Z,2024-03-30T05:29:45.237Z,85055720,1729,31600,48.916917,4.422877,143,18.74,2024-03-30T05:27:51.000Z,69.0,Diesel,82.8,99,DRIVE,DRIVER_AVAILABLE,8,83,1104,1104
178,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:33:21.943Z,2024-03-30T05:34:45.318Z,85061745,1729,32400,48.876187,4.468134,144,22.06,2024-03-30T05:32:51.000Z,84.0,Diesel,83.2,99,DRIVE,DRIVER_AVAILABLE,7,88,1040,1048
179,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:38:21.936Z,2024-03-30T05:39:44.953Z,85068775,1729,32400,48.834041,4.531485,124,22.53,2024-03-30T05:37:51.000Z,83.0,Diesel,83.2,99,DRIVE,DRIVER_AVAILABLE,8,82,1152,1152
180,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-03-30T05:42:42.865Z,2024-03-30T05:44:07.662Z,85075005,0,32400,48.792018,4.578023,164,16.37,2024-03-30T05:42:37.000Z,61.0,Diesel,83.6,99,DRIVE,,7,86,1128,1128
181,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:43:21.600Z,2024-03-30T05:44:44.652Z,85075265,1729,32400,48.789865,4.578985,163,19.86,2024-03-30T05:42:51.000Z,69.0,Diesel,83.6,99,DRIVE,DRIVER_AVAILABLE,7,87,1120,1120
182,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:48:21.943Z,2024-03-30T05:49:44.755Z,85080495,1729,33600,48.75005,4.591731,157,17.7,2024-03-30T05:47:51.000Z,63.0,Diesel,81.6,99,DRIVE,DRIVER_AVAILABLE,7,88,1112,1112
183,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:53:21.945Z,2024-03-30T05:54:44.445Z,85086365,1730,34400,48.714618,4.63613,145,22.28,2024-03-30T05:52:51.000Z,82.0,Diesel,81.6,99,DRIVE,DRIVER_AVAILABLE,8,84,1144,1144
184,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T05:58:21.949Z,2024-03-30T05:59:44.686Z,85093165,1730,33600,48.690098,4.716715,106,20.68,2024-03-30T05:57:51.000Z,77.0,Diesel,82.0,99,DRIVE,DRIVER_AVAILABLE,8,82,1192,1192
185,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-03-30T06:02:45.896Z,2024-03-30T06:04:14.454Z,85100010,0,33600,48.663813,4.79704,118,22.68,2024-03-30T06:02:44.000Z,84.0,Diesel,81.6,99,DRIVE,,8,83,1136,1144
186,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T06:03:21.945Z,2024-03-30T06:04:45.343Z,85100175,1730,33600,48.663149,4.798949,118,22.75,2024-03-30T06:02:51.000Z,84.0,Diesel,81.6,99,DRIVE,DRIVER_AVAILABLE,8,83,1136,1144
187,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-03-30T06:04:41.271Z,2024-03-30T06:06:02.091Z,85101595,0,0,48.65727,4.815377,123,0.02,2024-03-30T06:04:41.000Z,0.0,Diesel,80.8,0,WORK,DRIVER_AVAILABLE,0,0,0,0
188,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-03-30T06:06:34.219Z,2024-03-30T06:07:55.290Z,85101605,0,0,48.65723,4.815468,125,2.54,2024-03-30T06:06:34.000Z,9.0,Diesel,80.4,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
189,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T06:08:21.949Z,2024-03-30T06:09:44.709Z,85102635,1730,34000,48.653046,4.826944,98,22.47,2024-03-30T06:07:51.000Z,83.0,Diesel,81.2,99,DRIVE,DRIVER_AVAILABLE,7,87,1040,1040
190,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T06:13:21.949Z,2024-03-30T06:14:44.973Z,85109330,1730,33600,48.640671,4.91247,101,20.39,2024-03-30T06:12:51.000Z,79.0,Diesel,80.8,99,DRIVE,DRIVER_AVAILABLE,8,83,1168,1168
191,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T06:18:21.954Z,2024-03-30T06:19:45.380Z,85116070,1730,32800,48.620618,4.987413,43,16.09,2024-03-30T06:17:51.000Z,57.0,Diesel,78.8,99,DRIVE,DRIVER_AVAILABLE,8,83,1160,1160
192,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-03-30T06:18:36.963Z,2024-03-30T06:19:58.326Z,85116620,0,0,48.622528,4.993582,122,0.01,2024-03-30T06:18:37.000Z,0.0,Diesel,78.4,0,WORK,DRIVER_AVAILABLE,0,0,0,0
193,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-03-30T06:18:43.960Z,2024-03-30T06:20:05.834Z,85116635,0,0,48.622418,4.99371,153,4.17,2024-03-30T06:18:44.000Z,15.0,Diesel,78.0,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
194,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T06:23:22.280Z,2024-03-30T06:24:46.043Z,85121590,1730,33600,48.594215,5.03082,176,22.62,2024-03-30T06:22:51.000Z,83.0,Diesel,79.2,99,DRIVE,DRIVER_AVAILABLE,7,84,1136,1136
195,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-03-30T06:25:29.344Z,2024-03-30T06:26:56.119Z,85125000,0,33200,48.56668,5.03522,163,22.59,2024-03-30T06:25:25.000Z,84.0,Diesel,79.6,99,DRIVE,,7,85,1112,1120
196,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-03-30T06:27:29.237Z,2024-03-30T06:28:50.464Z,85127570,0,0,48.552593,5.060996,137,0.03,2024-03-30T06:27:29.000Z,0.0,Diesel,79.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
197,XLRTEF5300G450805,TIMER,RFMS,2024-03-30T06:28:21.963Z,2024-03-30T06:29:44.879Z,85127570,1730,33200,48.552593,5.060996,137,0.0,2024-03-30T06:27:51.000Z,0.0,Diesel,79.6,99,WORK,DRIVER_AVAILABLE,9,84,992,992
198,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-03-30T06:28:27.754Z,2024-03-30T06:29:49.383Z,0,0,0,48.552593,5.060996,137,0.0,2024-03-30T06:28:27.000Z,0.0,Diesel,79.6,102,,,9,84,0,0
199,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-03-30T06:28:30.202Z,2024-03-30T06:29:51.481Z,0,0,0,48.552593,5.060996,137,0.0,2024-03-30T06:28:30.000Z,0.0,Diesel,79.6,102,,,9,84,0,0
200,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-03-31T14:05:18.614Z,2024-03-31T14:07:35.851Z,85309410,0,655350,47.2182,5.00065,0,0.0,,0.0,Diesel,66.8,99,REST,REST,12,13,368,360
201,XLRTEF5300G450805,TIMER,RFMS,2024-03-31T14:09:43.508Z,2024-03-31T14:11:22.071Z,85309410,1733,655350,47.218168,5.000712,0,0.0,2024-03-31T14:08:45.000Z,0.0,Diesel,66.4,99,REST,REST,12,15,368,360
202,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-03-31T14:09:44.506Z,2024-03-31T14:11:23.149Z,0,0,0,47.2182,5.00071,0,0.0,,0.0,Diesel,66.4,102,,,12,15,0,0
203,XLRTEF5300G450805,TIMER,RFMS,2024-03-31T14:10:17.067Z,2024-03-31T14:11:56.513Z,0,0,0,47.218168,5.000712,0,0.0,2024-03-31T14:10:09.000Z,0.0,Diesel,0.0,0,,,0,0,0,0
204,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-03-31T14:19:55.415Z,2024-03-31T14:22:13.692Z,85309410,0,655350,47.2182,5.00079,0,0.0,,0.0,Diesel,0.0,99,REST,REST,20,15,2040,2040
205,XLRTEF5300G450805,TIMER,RFMS,2024-03-31T14:14:14.631Z,2024-03-31T14:22:14.492Z,0,0,0,47.218168,5.000712,0,0.0,2024-03-31T14:14:09.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
206,XLRTEF5300G450805,TIMER,RFMS,2024-03-31T14:20:39.683Z,2024-03-31T14:22:16.594Z,85309410,1733,655350,47.218156,5.000722,0,0.0,2024-03-31T14:20:20.000Z,0.0,Diesel,66.4,99,REST,REST,12,15,368,360
207,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-03-31T14:20:40.533Z,2024-03-31T14:22:16.910Z,0,0,0,47.218156,5.000722,0,0.0,2024-03-31T14:20:39.000Z,0.0,Diesel,66.4,102,,,12,15,368,360
208,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-04-01T05:47:23.998Z,2024-04-01T05:49:04.963Z,85309410,0,0,47.21815,5.000715,0,0.0,2024-04-01T05:47:24.000Z,0.0,Diesel,0.0,99,REST,REST,20,10,2040,2040
209,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T05:48:38.057Z,2024-04-01T05:50:20.259Z,85309410,1733,655350,47.218145,5.000711,0,0.0,2024-04-01T05:47:50.000Z,0.0,Diesel,64.4,99,REST,REST,7,10,296,296
210,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T05:49:12.387Z,2024-04-01T05:50:53.791Z,85309410,1733,655350,47.218145,5.000711,0,0.0,2024-04-01T05:48:50.000Z,0.0,Diesel,64.4,99,REST,REST,7,11,296,296
211,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-04-01T05:49:13.333Z,2024-04-01T05:50:53.792Z,85309410,0,655350,47.218145,5.000711,0,0.0,2024-04-01T05:49:14.000Z,0.0,Diesel,64.4,99,REST,REST,7,10,296,296
212,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T05:53:38.381Z,2024-04-01T05:55:20.721Z,85309410,1733,655350,47.218143,5.000725,0,0.0,2024-04-01T05:52:50.000Z,0.0,Diesel,64.4,99,REST,REST,7,24,680,680
213,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T05:58:38.402Z,2024-04-01T06:00:20.990Z,85309410,1733,655350,47.21814,5.000728,0,0.0,2024-04-01T05:57:50.000Z,0.0,Diesel,65.6,99,REST,REST,7,34,1000,1000
214,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T06:03:38.395Z,2024-04-01T06:05:21.093Z,85309410,1733,655350,47.218147,5.000722,0,0.0,2024-04-01T06:02:50.000Z,0.0,Diesel,66.0,99,REST,REST,7,40,1064,1064
215,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T06:08:38.387Z,2024-04-01T06:10:20.678Z,85309410,1733,655350,47.218143,5.000715,126,0.0,2024-04-01T06:07:50.000Z,0.0,Diesel,66.0,99,REST,REST,7,45,1056,1056
216,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T06:13:38.384Z,2024-04-01T06:15:21.495Z,85309410,1733,655350,47.218147,5.000719,126,0.0,2024-04-01T06:12:50.000Z,0.0,Diesel,66.0,99,REST,REST,7,49,1048,1048
217,XLRTEF5300G450805,TIMER,RFMS,2024-04-01T06:18:38.665Z,2024-04-01T06:20:21.254Z,85309410,1733,655350,47.218166,5.000684,124,0.0,2024-04-01T06:17:50.000Z,0.0,Diesel,66.0,99,REST,REST,7,52,1040,1040
